"sample","predicted_class","top_class_probability","cpg","sample_beta","eps","p_plus","p_minus","dp_dx","abs_dp_dx","local_effect_for_eps","direction"
"SPL-DU-00029","ONB",0.8121,"cg18020955",0.320740345190722,0.02,0.81207257545315,0.812091116187814,-0.000463518366619619,0.000463518366619619,9.27036733239238e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00029","ONB",0.8121,"cg14122138",0.563320965237415,0.02,0.812090871047784,0.812072816380719,0.000451366676632036,0.000451366676632036,9.02733353264073e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00029","ONB",0.8121,"cg22836359",0.835103220269995,0.02,0.812072931123147,0.812090763648717,-0.000445813139252071,0.000445813139252071,8.91626278504142e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00029","ONB",0.8121,"cg17433211",0.884432085796781,0.02,0.812090682824451,0.812073004150089,0.000441966859060505,0.000441966859060505,8.8393371812101e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00029","ONB",0.8121,"cg06703222",0.261582414972511,0.02,0.812073372217497,0.812090314002939,-0.000423544636066198,0.000423544636066198,8.47089272132395e-06,"increasing_beta_decreases_top_prob"
"SPL-DU-00029","ONB",0.8121,"cg18048953",0.687008579474611,0.02,0.812090155889436,0.812073532944922,0.000415573612833064,0.000415573612833064,8.31147225666128e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00029","ONB",0.8121,"cg22663389",0.624536831326871,0.02,0.812090148584788,0.812073541521508,0.000415176581997078,0.000415176581997078,8.30353163994157e-06,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg25840318",0.940250204543362,0.02,0.819049260882685,0.818951154773825,0.00245265272151851,0.00245265272151851,4.90530544303702e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg02719245",0.127689893847095,0.02,0.818953043386955,0.819047370795935,-0.00235818522451303,0.00235818522451303,4.71637044902606e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg01980591",0.579870650791238,0.02,0.819047059953394,0.818953371647925,0.0023422076367241,0.0023422076367241,4.6844152734482e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg07515565",0.756979730421226,0.02,0.819046427368389,0.818954017341836,0.00231025066380619,0.00231025066380619,4.62050132761238e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg03799405",0.689442633310246,0.02,0.819045549016643,0.818954899181509,0.00226624587835178,0.00226624587835178,4.53249175670356e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg03543448",0.689293513009424,0.02,0.819040049248581,0.818960383906966,0.00199163354037968,0.00199163354037968,3.98326708075935e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg00907810",0.873464145814968,0.02,0.819039976317441,0.818960474946161,0.00198753428200249,0.00198753428200249,3.97506856400498e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg18701481",0.0577079985261003,0.02,0.818961735129828,0.819038728142929,-0.00192482532753446,0.00192482532753446,3.84965065506893e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg24292703",0.60142396323977,0.02,0.818963532554839,0.819036931570457,-0.00183497539044952,0.00183497539044952,3.66995078089904e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg27143688",0.355029947555185,0.02,0.819036458457,0.818963973977675,0.00181211198314879,0.00181211198314879,3.62422396629758e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg24876960",0.0953693749271873,0.02,0.818966686741256,0.819033743127692,-0.00167640966089178,0.00167640966089178,3.35281932178355e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg04546413",0.344213091186184,0.02,0.818967451036936,0.819033007839072,-0.00163892005339561,0.00163892005339561,3.27784010679122e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg25009327",0.899074942037083,0.02,0.818968944847227,0.819031499039774,-0.00156385481367982,0.00156385481367982,3.12770962735964e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg18048953",0.543368279068018,0.02,0.819031348588516,0.818969109754061,0.00155597086135828,0.00155597086135828,3.11194172271656e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg25425140",0.182104418233764,0.02,0.81903106624235,0.818969371858406,0.00154235959859694,0.00154235959859694,3.08471919719389e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg12777520",0.355029947555185,0.02,0.819029979349424,0.818970477665733,0.00148754209226831,0.00148754209226831,2.97508418453662e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg05950157",0.960780547846794,0.02,0.819029314328744,0.818971143002281,0.0014542831615727,0.0014542831615727,2.9085663231454e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg14601621",0.876157796149421,0.02,0.819029202812932,0.818971265119887,0.00144844232613794,0.00144844232613794,2.89688465227589e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg00901687",0.818041889713591,0.02,0.819028573250993,0.818971892457317,0.00141701984189002,0.00141701984189002,2.83403968378004e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg24365464",0.107364266988493,0.02,0.818972048140992,0.81902842156816,-0.00140933567918944,0.00140933567918944,2.81867135837888e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg11800620",0.819448684906169,0.02,0.819027995045011,0.818972467304554,0.00138819351141461,0.00138819351141461,2.77638702282923e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg02583740",0.811989883096954,0.02,0.819027945777114,0.818972508339075,0.00138593595096215,0.00138593595096215,2.77187190192429e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg03048372",0.876709660822889,0.02,0.819027856672057,0.818972607722059,0.00138122374996052,0.00138122374996052,2.76244749992105e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg04205664",0.901542215483432,0.02,0.818972905370797,0.81902753483578,-0.00136573662457007,0.00136573662457007,2.73147324914013e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00031","Unknown",0.819,"cg03027241",0.890703697425465,0.02,0.818973379179401,0.819027086412643,-0.00134268083104017,0.00134268083104017,2.68536166208033e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg10559585",0.187970988162249,0.02,0.661814656253948,0.661879180925376,-0.00161311678570364,0.00161311678570364,3.22623357140728e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg00922420",0.335625864698163,0.02,0.661818287538023,0.661875547011284,-0.00143148683152128,0.00143148683152128,2.86297366304255e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg10439246",0.135601047906765,0.02,0.661873852506104,0.661820004070345,0.0013462108939627,0.0013462108939627,2.69242178792539e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg07515565",0.781047145300299,0.02,0.66187161249273,0.661822230386552,0.00123455265443328,0.00123455265443328,2.46910530886657e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg25650964",0.883426253779851,0.02,0.661871212089624,0.66182262627808,0.00121464528859971,0.00121464528859971,2.42929057719943e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg13340765",0.254263386065077,0.02,0.661870963963997,0.661822882121731,0.00120204605666419,0.00120204605666419,2.40409211332837e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg08317738",0.806415132606578,0.02,0.66187027170084,0.661823571981237,0.00116749299005903,0.00116749299005903,2.33498598011805e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg23402467",0.900983660704977,0.02,0.661869586363283,0.661824252071871,0.00113335728529618,0.00113335728529618,2.26671457059235e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg04382396",0.958407291968675,0.02,0.661869560496065,0.66182427524223,0.0011321313458823,0.0011321313458823,2.2642626917646e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg16721321",0.180540586033084,0.02,0.661824300059886,0.661869536138727,-0.00113090197103039,0.00113090197103039,2.26180394206077e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg14503441",0.180286691890257,0.02,0.661869021820359,0.661824816310355,0.00110513775010424,0.00110513775010424,2.21027550020847e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg18020955",0.254263386065077,0.02,0.661825493705241,0.661868351641496,-0.00107144840636453,0.00107144840636453,2.14289681272906e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg09571972",0.755634356930242,0.02,0.661868160789609,0.661825687871165,0.00106182296111257,0.00106182296111257,2.12364592222514e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg02019444",0.871206372119038,0.02,0.661867467442545,0.661826369375735,0.00102745167026574,0.00102745167026574,2.05490334053149e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg17433211",0.391128741004543,0.02,0.661867406669682,0.661826429705475,0.00102442410517545,0.00102442410517545,2.04884821035089e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg15567340",0.626826706099396,0.02,0.661867240737994,0.661826595344736,0.00101613483144691,0.00101613483144691,2.03226966289382e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg15703970",0.576645963125322,0.02,0.661867222367583,0.661826617613019,0.00101511886410055,0.00101511886410055,2.0302377282011e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg10257302",0.254263386065077,0.02,0.661827071475582,0.66186676743926,-0.000992399091956364,0.000992399091956364,1.98479818391273e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg14122138",0.530719560694376,0.02,0.661866708447439,0.661827128635374,0.000989495301620401,0.000989495301620401,1.9789906032408e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg18698788",0.0461387829285618,0.02,0.661866705412233,0.661827161370744,0.000988601037216208,0.000988601037216208,1.97720207443242e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg07486474",0.92920245897737,0.02,0.661866572651719,0.66182728823797,0.000982110343739072,0.000982110343739072,1.96422068747814e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg14757228",0.254263386065077,0.02,0.661866546454594,0.661827304303258,0.000981053783388752,0.000981053783388752,1.9621075667775e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg22663389",0.73602670569031,0.02,0.661866407522758,0.661827434612548,0.000974322755262213,0.000974322755262213,1.94864551052443e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg05950157",0.951569035049144,0.02,0.661866214900611,0.661827627851588,0.000964676225587157,0.000964676225587157,1.92935245117431e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00033","ONB",0.6618,"cg12611488",0.148455732326557,0.02,0.661827940775296,0.661865896256804,-0.000948887037707791,0.000948887037707791,1.89777407541558e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg02719245",0.0498783732373255,0.02,0.77654579396838,0.776667724213123,-0.00304825611857906,0.00304825611857906,6.09651223715812e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg25840318",0.490320508195998,0.02,0.776665780594669,0.776547740205989,0.00295100971699769,0.00295100971699769,5.90201943399538e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg20803293",0.323644360918305,0.02,0.776553037066012,0.776660522382737,-0.00268713291813605,0.00268713291813605,5.37426583627209e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg03204678",0.631519404409427,0.02,0.776556532906107,0.776657008702076,-0.00251189489923198,0.00251189489923198,5.02378979846396e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg03543448",0.50085200348281,0.02,0.776655311895901,0.776558229833965,0.00242705154838984,0.00242705154838984,4.85410309677969e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg07515565",0.520870754594615,0.02,0.776654856482948,0.776558699844616,0.00240391595832112,0.00240391595832112,4.80783191664224e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg09510476",0.27076883147793,0.02,0.776651793985487,0.776561761053365,0.00225082330303217,0.00225082330303217,4.50164660606433e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg11969330",0.323644360918305,0.02,0.776564098919935,0.776649462359248,-0.00213408598281339,0.00213408598281339,4.26817196562678e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg18701481",0.0669184144780519,0.02,0.776564528197239,0.776649045448582,-0.00211293128359047,0.00211293128359047,4.22586256718094e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg27143688",0.236661771943558,0.02,0.776647673963728,0.776565864412245,0.00204523878708507,0.00204523878708507,4.09047757417014e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg24292703",0.636414110984473,0.02,0.776567288489991,0.776646284707706,-0.00197490544287526,0.00197490544287526,3.94981088575052e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg22343728",0.110400821252859,0.02,0.776568688709554,0.77664484703126,-0.00190395804266497,0.00190395804266497,3.80791608532993e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg18175808",0.86866539533485,0.02,0.776643991676973,0.776569583295258,0.00186020954288102,0.00186020954288102,3.72041908576204e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg08101036",0.08300837570222,0.02,0.776569781224246,0.776643775111131,-0.00184984717212233,0.00184984717212233,3.69969434424466e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg02583740",0.869502195989607,0.02,0.776643611551974,0.776569950118383,0.00184153583977775,0.00184153583977775,3.6830716795555e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg04329125",0.102484173391817,0.02,0.776642566900892,0.776570984052071,0.00178957122053402,0.00178957122053402,3.57914244106805e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg05950157",0.464280238193949,0.02,0.776642142054445,0.776571423933246,0.00176795302997135,0.00176795302997135,3.53590605994269e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg01706334",0.525918571107789,0.02,0.776641118736966,0.776572450833942,0.00171669757559334,0.00171669757559334,3.43339515118668e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg26256223",0.323644360918305,0.02,0.776572629925891,0.776640910023351,-0.00170700243649346,0.00170700243649346,3.41400487298693e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg25009327",0.796742690189824,0.02,0.776572673423698,0.776640881806222,-0.00170520956310205,0.00170520956310205,3.4104191262041e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg18892244",0.323644360918305,0.02,0.776640874857768,0.776572672527244,0.00170505826310729,0.00170505826310729,3.41011652621459e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg11090364",0.0833150016884977,0.02,0.776572765931404,0.776640782963162,-0.0017004257939407,0.0017004257939407,3.40085158788139e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg13343687",0.746102961772083,0.02,0.776572892542925,0.7766406858814,-0.00169483346187105,0.00169483346187105,3.38966692374209e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg03329597",0.117548752130981,0.02,0.776572986787526,0.77664056221577,-0.00168938570610233,0.00168938570610233,3.37877141220466e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00034","Unknown",0.7766,"cg08818984",0.750283338951945,0.02,0.776640197663086,0.776573345192251,0.00167131177086777,0.00167131177086777,3.34262354173553e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg10069155",0.328713251062223,0.02,0.404088503803898,0.404274230997764,-0.0046431798466473,0.0046431798466473,9.2863596932946e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg09923954",0.466710295424748,0.02,0.404239103528253,0.404123602695646,0.00288752081519516,0.00288752081519516,5.77504163039033e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg21986027",0.899454197989759,0.02,0.404124620214851,0.404238094278727,-0.00283685159691432,0.00283685159691432,5.67370319382864e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg10101533",0.328713251062223,0.02,0.404125409276038,0.404237351767055,-0.00279856227543146,0.00279856227543146,5.59712455086291e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg13736514",0.725995155544083,0.02,0.404234200576897,0.404128497773882,0.0026425700753771,0.0026425700753771,5.2851401507542e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg00631329",0.734104178082411,0.02,0.404232741767849,0.404129982283782,0.00256898710168513,0.00256898710168513,5.13797420337025e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg17375267",0.0151715851676293,0.02,0.404231570259932,0.404143298968921,0.00250973308680022,0.00250973308680022,5.01946617360044e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg05638439",0.902444587959714,0.02,0.404229873253243,0.404132841892459,0.00242578401961346,0.00242578401961346,4.85156803922692e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg05950157",0.98160473340526,0.02,0.404136799875394,0.404229813391738,-0.00242252560257771,0.00242252560257771,4.84505120515542e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg08891071",0.233739201050304,0.02,0.404228783419945,0.404133921154894,0.00237155662627525,0.00237155662627525,4.7431132525505e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg26256223",0.328713251062223,0.02,0.40422671855145,0.404136017411808,0.00226752849107059,0.00226752849107059,4.53505698214118e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg14601621",0.835815578360067,0.02,0.404225554933304,0.404137145855948,0.00221022693389777,0.00221022693389777,4.42045386779554e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg03356172",0.200435362977127,0.02,0.404225077093609,0.404137655052643,0.00218555102415308,0.00218555102415308,4.37110204830616e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg13799970",0.982742201546846,0.02,0.404144875995507,0.404223667953524,-0.00211477761133184,0.00211477761133184,4.22955522266368e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg10296238",0.228543519446437,0.02,0.404223289005035,0.40413942735799,0.00209654117611646,0.00209654117611646,4.19308235223293e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg03242698",0.15167665848861,0.02,0.404222791300482,0.404139923619291,0.00207169202977725,0.00207169202977725,4.1433840595545e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg14122138",0.0446680198627265,0.02,0.404140132345246,0.404222568601542,-0.00206090640738898,0.00206090640738898,4.12181281477797e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg12611488",0.66349005788572,0.02,0.404222445904216,0.404140254999484,0.0020547726183151,0.0020547726183151,4.1095452366302e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg04546413",0.290308087566525,0.02,0.40422243355085,0.404140272033426,0.0020540379355935,0.0020540379355935,4.108075871187e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg24676817",0.666709384609946,0.02,0.404221968501247,0.404140769865442,0.00202996589513393,0.00202996589513393,4.05993179026786e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg02583740",0.862582879410684,0.02,0.40422161941672,0.404141095959829,0.00201308642226588,0.00201308642226588,4.02617284453177e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg00531453",0.760779479839587,0.02,0.404141332017603,0.404221376625983,-0.00200111520949342,0.00200111520949342,4.00223041898684e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg18698788",0.124227463621697,0.02,0.404141466866891,0.404221286350418,-0.00199548708817165,0.00199548708817165,3.99097417634331e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg06319475",0.0417167275704657,0.02,0.404220886256891,0.40414182399955,0.00197655643352917,0.00197655643352917,3.95311286705835e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00037","NUT",0.4042,"cg06417478",0.462240284046801,0.02,0.404220643549531,0.404142063815391,0.00196449335350679,0.00196449335350679,3.92898670701358e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg18892244",0.46387213012441,0.02,0.834527231366045,0.83446643369778,0.0015199417066486,0.0015199417066486,3.03988341329719e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg12498801",0.46387213012441,0.02,0.834524625601733,0.834469050338001,0.00138938159330026,0.00138938159330026,2.77876318660053e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg07515565",0.77484310763051,0.02,0.834521570186735,0.834472104919154,0.00123663168952182,0.00123663168952182,2.47326337904363e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg02676167",0.933681802982037,0.02,0.834473003906835,0.834520668813527,-0.00119162266731532,0.00119162266731532,2.38324533463063e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg07080050",0.894046170072874,0.02,0.834474034611569,0.83451964024679,-0.00114014088052894,0.00114014088052894,2.28028176105788e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg09571972",0.638362900795891,0.02,0.834519358819423,0.834474313791381,0.00112612570103976,0.00112612570103976,2.25225140207952e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg12611488",0.145175898019088,0.02,0.834519247285472,0.834474432070204,0.00112038038171669,0.00112038038171669,2.24076076343338e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg15567340",0.46387213012441,0.02,0.834518928651033,0.834474752193799,0.00110441143084949,0.00110441143084949,2.20882286169899e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg09168808",0.777151170047482,0.02,0.834475170722591,0.834518509287999,-0.00108346413521809,0.00108346413521809,2.16692827043618e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg23683010",0.470644618044125,0.02,0.83447520734215,0.834518472446502,-0.00108162760879549,0.00108162760879549,2.16325521759097e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg17356733",0.46387213012441,0.02,0.834518330710232,0.834475348132421,0.00107456444529419,0.00107456444529419,2.14912889058838e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg03204678",0.155427541544486,0.02,0.834475549700783,0.834518122622453,-0.0010643230417634,0.0010643230417634,2.12864608352681e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg18175808",0.827825928335524,0.02,0.834518002963656,0.834475677537476,0.00105813565451085,0.00105813565451085,2.1162713090217e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg18004701",0.100373040188594,0.02,0.834517993982224,0.83447568182398,0.00105780395611155,0.00105780395611155,2.11560791222309e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg10982443",0.46387213012441,0.02,0.834476041603672,0.834517638000573,-0.00103990992253444,0.00103990992253444,2.07981984506888e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg17375267",0.0245931241804934,0.02,0.83451743219542,0.834476246449995,0.00102964363562774,0.00102964363562774,2.05928727125548e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg09782540",0.767152736181329,0.02,0.834517160838206,0.834476515232434,0.00101614014429985,0.00101614014429985,2.0322802885997e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg19767548",0.146508962624591,0.02,0.834517085332979,0.834476596313043,0.00101222549838131,0.00101222549838131,2.02445099676263e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg09923954",0.54421564633512,0.02,0.834476891275814,0.834516788089397,-0.000997420339557408,0.000997420339557408,1.99484067911482e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg03718012",0.100917095941407,0.02,0.834516716866297,0.834476964295956,0.000993814258526404,0.000993814258526404,1.98762851705281e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg14227325",0.46387213012441,0.02,0.834477067729665,0.834516602359537,-0.000988365746804053,0.000988365746804053,1.97673149360811e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg00907810",0.858003150867873,0.02,0.834516590992568,0.834477086931096,0.000987601536797666,0.000987601536797666,1.97520307359533e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg03020006",0.431448956869264,0.02,0.834516490301609,0.834477185563458,0.000982618453768124,0.000982618453768124,1.96523690753625e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg14601621",0.821654346882474,0.02,0.834516311142498,0.834477370372989,0.00097351923772082,0.00097351923772082,1.94703847544164e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00038","Unknown",0.8345,"cg11969330",0.46387213012441,0.02,0.834477439214004,0.834516240343677,-0.000970028241839559,0.000970028241839559,1.94005648367912e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00039","Unknown",0.8671,"cg25840318",0.503855286418451,0.02,0.867086985192531,0.867051490112347,0.000887377004599176,0.000887377004599176,1.77475400919835e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00039","Unknown",0.8671,"cg02719245",0.503855286418451,0.02,0.86705181459242,0.867086660967386,-0.000871159374163376,0.000871159374163376,1.74231874832675e-05,"increasing_beta_decreases_top_prob"
"SPL-DU-00039","Unknown",0.8671,"cg03543448",0.866263721428586,0.02,0.867086028716528,0.86705245134542,0.000839434277696837,0.000839434277696837,1.67886855539367e-05,"increasing_beta_increases_top_prob"
"SPL-DU-00039","Unknown",0.8671,"cg24876960",0.0260883290711407,0.02,0.867055549530625,0.867082930667697,-0.000684528426783682,0.000684528426783682,1.36905685356736e-05,"increasing_beta_decreases_top_prob"
